pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,sy_dist
K04662.01,K04662.01,0.933728755,0.72,,2777.0,6652.0,1.863,
K03188.01,K03188.01,12.607591424,1.61,,809.0,6047.0,1.002,
K07676.01,K07676.01,5.3694084,0.62,,974.0,5753.0,0.869,
K04663.01,K04663.01,5.65690281,0.74,,1159.0,5687.0,1.32,
K04664.01,K04664.01,0.734573766,0.86,,2061.0,5602.0,1.051,
K04665.01,K04665.01,289.86046,1.5,,279.0,5914.0,0.971,
K04453.01,K04453.01,357.13089,1.62,,246.0,5838.0,0.897,
K04454.01,K04454.01,370.50684,2.06,,277.0,6360.0,0.999,
K04455.01,K04455.01,1.332580225,2.18,,3111.0,6858.0,3.096,
K04456.01,K04456.01,7.4299322,1.81,,1024.0,5635.0,1.252,
K04457.01,K04457.01,79.334347,1.56,,500.0,6384.0,1.15,
K04523.01,K04523.01,5.68251605,1.03,,1090.0,5753.0,1.157,
Kepler-1962 b,K04524.01,7.99144696,1.53,,901.0,5700.0,1.006,
K03159.01,K03159.01,2.9039446,1.17,,2637.0,7846.0,3.05,
K07686.01,K07686.01,68.538296,25.77,,1031.0,4687.0,8.123,
K04524.02,K04524.02,4.52628739,1.02,,1089.0,5700.0,1.006,
K04525.01,K04525.01,369.7985,2.53,,225.0,5680.0,0.757,
K03172.02,K03172.02,6.5588346,0.7,,973.0,5780.0,1.0,
K04594.01,K04594.01,0.643007769,0.35,,1070.0,3925.0,0.421,
K04595.01,K04595.01,0.597018404,1.09,,1578.0,4985.0,0.63,
K04596.01,K04596.01,1.061937837,0.68,,1757.0,5893.0,0.941,
K04597.01,K04597.01,4.82025124,0.78,,1018.0,6035.0,0.777,
K04666.01,K04666.01,12.4019263,1.49,,713.0,5555.0,0.832,
K04667.01,K04667.01,152.823896,2.45,,395.0,6452.0,1.137,
K04668.01,K04668.01,15.07277287,1.73,,635.0,5521.0,0.771,
K04669.01,K04669.01,1.71659304,1.17,,1607.0,6192.0,0.987,
K04670.01,K04670.01,6.80899076,89.29,,795.0,4992.0,0.854,
K03061.02,K03061.02,77.915425,1.17,,367.0,5135.0,0.874,
K04458.01,K04458.01,358.818895,2.66,,262.0,6056.0,0.918,
K04459.01,K04459.01,181.3537,2.11,,317.0,5900.0,0.951,
K04460.01,K04460.01,284.727213,2.02,,278.0,5497.0,1.08,
K04461.01,K04461.01,3.74786694,0.89,,1176.0,5957.0,0.971,
K04526.01,K04526.01,30.5392931,2.72,,669.0,5803.0,1.328,
K07683.01,K07683.01,0.913244995,0.77,,1967.0,5923.0,1.049,
K04527.01,K04527.01,2.97599368,0.79,,1395.0,6202.0,1.055,
K04528.01,K04528.01,8.31224474,10.63,,801.0,5421.0,0.816,
K04529.01,K04529.01,0.584148495,0.87,,2130.0,5427.0,1.031,
K04530.01,K04530.01,12.6362048,1.1,,774.0,5772.0,0.992,
K04598.01,K04598.01,0.824180121,17.8,,1912.0,5977.0,0.883,
K04599.01,K04599.01,0.579770948,2.4,,1953.0,5561.0,0.854,
K07687.01,K07687.01,23.266633,2.66,,1156.0,5758.0,3.775,
K04600.01,K04600.01,0.92225589,1.29,,2206.0,5631.0,1.485,
K04601.01,K04601.01,7.94004281,0.98,,1010.0,6278.0,1.081,
K04602.01,K04602.01,2.85855049,1.23,,1212.0,5441.0,0.964,
K04671.01,K04671.01,0.75499096,1.39,,1949.0,5743.0,0.946,
K04672.01,K04672.01,353.40191,2.35,,202.0,4957.0,0.763,
K03190.01,K03190.01,8.95294046,0.86,,1012.0,6047.0,1.207,
K04673.01,K04673.01,1.428596987,1.62,,2637.0,6745.0,2.144,
K04674.01,K04674.01,4.84350003,0.9,,1121.0,5762.0,1.056,
K04462.01,K04462.01,45.163025,2.35,,886.0,7675.0,2.015,
K04463.01,K04463.01,36.7614011,1.52,,475.0,5305.0,0.823,
K04464.01,K04464.01,4.373570433,1.23,,727.0,4362.0,0.64,
K04465.01,K04465.01,2.21701025,1.16,,2371.0,7524.0,2.092,
K07677.01,K07677.01,43.0759115,213.46,,1032.0,4766.0,5.915,
K04466.01,K04466.01,154.674369,2.29,,371.0,6338.0,1.002,
K04531.01,K04531.01,372.62637,2.38,,258.0,6014.0,0.993,
K04532.01,K04532.01,1.02087831,0.64,,1903.0,5750.0,1.106,
K04533.01,K04533.01,1.26132769,0.14,,447.0,2900.0,0.132,
K03161.01,K03161.01,6.09406648,54.54,,1417.0,6785.0,1.666,
K04534.01,K04534.01,1.1578141,1.24,,2133.0,5412.0,1.629,
K04603.01,K04603.01,15.9513866,1.17,,849.0,6451.0,1.168,
K03174.01,K03174.01,0.566800926,2.19,,2200.0,5780.0,1.0,
K04604.01,K04604.01,24.1876477,118.8,,782.0,6437.0,1.31,
K04605.01,K04605.01,7.7859111,0.68,,939.0,6045.0,0.954,
K04606.01,K04606.01,2.44926655,0.76,,1033.0,4840.0,0.749,
K04675.01,K04675.01,2.17812826,0.81,,1206.0,5426.0,0.805,
K04676.01,K04676.01,31.183688,3.21,,876.0,5947.0,2.407,
K04677.01,K04677.01,1.33259494,0.89,,1665.0,6063.0,0.918,
K04678.01,K04678.01,2.05048377,0.66,,1339.0,5568.0,0.854,
K04679.01,K04679.01,1.19550618,0.78,,2152.0,6088.0,1.463,
K04467.01,K04467.01,2.94242323,1.42,,1098.0,5436.0,0.819,
K03157.01,K03157.01,0.683082998,9.92,,6757.0,8247.0,7.762,
K04468.01,K04468.01,0.791771167,82.71,,3419.0,6218.0,3.07,
K04469.01,K04469.01,0.894172544,0.68,,1461.0,4982.0,0.736,
K04470.01,K04470.01,1.68207624,1.01,,1980.0,6495.0,1.311,
K04535.01,K04535.01,9.8480917,0.88,,711.0,5289.0,0.748,
K04536.01,K04536.01,0.566800593,0.48,,2783.0,6476.0,1.353,
K04537.01,K04537.01,0.969602551,0.69,,1334.0,4856.0,0.66,
K07678.01,K07678.01,13.0914878,0.79,,892.0,5919.0,1.288,
K04538.01,K04538.01,9.25801294,1.73,,1229.0,6200.0,1.834,
K04539.01,K04539.01,25.9554044,1.46,,656.0,6058.0,1.038,
K04607.01,K04607.01,3.74788208,0.94,,979.0,5340.0,0.777,
K04608.01,K04608.01,0.93479255,24.75,,2040.0,6018.0,1.053,
K04609.01,K04609.01,361.43653,1.56,,268.0,6028.0,0.938,
K04610.01,K04610.01,0.89628253,0.76,,1670.0,5561.0,0.818,
K04611.01,K04611.01,1.67495622,0.77,,1843.0,6323.0,1.263,
K04680.01,K04680.01,54.0812235,1.54,,431.0,5757.0,0.762,
K04681.01,K04681.01,8.2344072,1.49,,1263.0,6148.0,1.741,
K04682.01,K04682.01,2.15052332,1.17,,1410.0,5780.0,1.0,
K03193.01,K03193.01,32.6122381,31.96,,570.0,5780.0,1.0,
K04683.01,K04683.01,0.967073359,28.15,,1867.0,5755.0,1.022,
K04684.01,K04684.01,3.5564279,0.8,,972.0,5404.0,0.694,
K04471.01,K04471.01,0.942997994,1.56,,1283.0,4499.0,0.693,
K04472.01,K04472.01,0.566796775,0.61,,931.0,3453.0,0.358,
Kepler-1607 b,K04473.01,13.6471211,1.25,,913.0,5771.0,1.382,
Kepler-1608 b,K04474.01,16.473474,1.63,,612.0,5364.0,0.754,
K04475.01,K04475.01,3.74788322,1.32,,1031.0,5514.0,0.826,
K04540.01,K04540.01,0.705455349,0.64,,1693.0,5383.0,0.736,
K07724.01,K07724.01,488.67353,2.03,,188.0,5218.0,0.772,
K04541.01,K04541.01,8.5291223,2.08,,911.0,5543.0,1.111,
K04542.01,K04542.01,1.08906057,0.75,,1511.0,5087.0,0.881,
K04543.01,K04543.01,1.48922187,2.5,,1594.0,5780.0,1.0,
K03162.01,K03162.01,0.716709761,1.42,,2394.0,6109.0,1.173,
K04612.01,K04612.01,4.1083812,1.62,,1058.0,5730.0,0.87,
Kepler-1963 b,K04613.01,1.962282625,0.81,,1448.0,5726.0,0.979,
K03178.01,K03178.01,0.523629052,46.33,,9801.0,4136.0,44.448,
K04614.01,K04614.01,6.4546845,1.38,,1244.0,6474.0,1.362,
K04615.01,K04615.01,1.04588635,1.1,,1972.0,6249.0,1.076,
K04616.01,K04616.01,51.31346091,,,,,,
K04685.01,K04685.01,0.494247662,1.51,,2257.0,5763.0,0.998,
K04686.01,K04686.01,11.8299383,1.6,,1177.0,5747.0,2.431,
K04687.01,K04687.01,419.92898,1.51,,255.0,6047.0,0.988,
K04688.01,K04688.01,1.23521458,0.93,,1713.0,5999.0,0.959,
K04689.01,K04689.01,1.085229874,1.37,,1632.0,5713.0,0.851,
K04476.01,K04476.01,1.540379557,0.81,,1581.0,5812.0,0.914,
K04477.01,K04477.01,5.30179786,1.22,,973.0,5749.0,0.864,
Kepler-444 b,K03158.01,3.60011712,0.5,,938.0,5051.0,0.721,
Kepler-1958 b,K04477.02,9.32867952,1.62,,806.0,5749.0,0.864,
Kepler-1959 b,K04478.01,6.38671206,1.19,,811.0,5071.0,0.811,
K04544.01,K04544.01,158.348345,372.86,,409.0,6521.0,1.276,
K04545.01,K04545.01,0.849362238,0.85,,1498.0,4973.0,0.788,
K04546.01,K04546.01,0.741768294,72.36,,3380.0,5897.0,3.147,
K04547.01,K04547.01,0.93376962,16.3,,1937.0,6056.0,0.975,
K07725.01,K07725.01,322.48381,3.5,,259.0,5968.0,0.881,
K04548.01,K04548.01,61.083322,1.61,,465.0,5803.0,1.015,
K04904.01,K04904.01,3.5944891,0.98,,1178.0,5523.0,1.046,
K04905.01,K04905.01,0.739404894,0.94,,1256.0,4205.0,0.624,
K04906.01,K04906.01,4.8608059,1.21,,925.0,5541.0,0.757,
K04907.01,K04907.01,4.04481159,0.67,,1325.0,6358.0,1.141,
K04908.01,K04908.01,25.949641315,2.06,,753.0,5109.0,1.922,
K07702.01,K07702.01,1.71051215,1.04,,2004.0,5925.0,1.589,
Kepler-1459 b,K03296.01,62.869463,1.96,,349.0,4762.0,0.781,
K03297.01,K03297.01,84.8062818,36.51,,388.0,5735.0,0.853,
Kepler-1460 b,K03298.01,29.9632816,2.24,,391.0,4463.0,0.638,
K03299.01,K03299.01,17.99643716,30.08,,468.0,4438.0,0.666,
Kepler-274 b,K01196.02,11.63486009,2.61,,961.0,5570.0,1.548,
K07712.01,K07712.01,4.8302364,1.06,,1453.0,5086.0,2.247,
K04763.01,K04763.01,56.446465,1.57,,522.0,5995.0,1.117,
K04764.01,K04764.01,31.4202111,1.45,,471.0,5269.0,0.748,
Kepler-1622 b,K04765.01,10.8118317,1.24,,922.0,6025.0,1.196,
K04766.01,K04766.01,5.56676609,1.12,,859.0,5032.0,0.859,
K04767.01,K04767.01,1.208528832,1.25,,1725.0,6072.0,0.923,
K07718.01,K07718.01,208.18711785,1.99,,307.0,5780.0,1.0,
K04835.01,K04835.01,0.93198504,17.72,,1647.0,5470.0,0.777,
K04836.01,K04836.01,0.60818508,96.03,,2298.0,5981.0,1.043,
K04837.01,K04837.01,5.38613715,0.86,,846.0,5516.0,0.656,
K04838.01,K04838.01,13.2965044,0.88,,488.0,4352.0,0.613,
K04839.01,K04839.01,21.8420304,2.01,,1016.0,6194.0,2.241,
K04909.01,K04909.01,1.65320144,0.74,,1059.0,4544.0,0.661,
K04910.01,K04910.01,3.37487541,0.75,,1287.0,6181.0,1.006,
K03223.01,K03223.01,0.962825082,5.18,,3265.0,4898.0,4.928,
K04911.01,K04911.01,309.494217,2.79,,399.0,6908.0,1.614,
K04912.01,K04912.01,0.876850385,1.35,,2543.0,6102.0,1.756,
K03300.01,K03300.01,24.2382519,2.19,,597.0,5763.0,0.904,
K03300.02,K03300.02,24.2416103,1.61,,596.0,5763.0,0.904,
K07703.01,K07703.01,413.51856,1.96,,254.0,6031.0,0.992,
K03301.01,K03301.01,20.7106368,1.12,,626.0,5631.0,0.901,
K03302.01,K03302.01,69.3788597,2.07,,421.0,5806.0,0.874,
Kepler-1461 b,K03303.01,29.3493852,2.02,,451.0,4987.0,0.722,
K04768.01,K04768.01,3.43633133,1.44,,945.0,5201.0,0.651,
K04769.01,K04769.01,449.57274,3.08,,333.0,5691.0,2.079,
K04770.01,K04770.01,245.059374,1.63,,356.0,6036.0,1.265,
K04771.01,K04771.01,142.703888,1.95,,440.0,6701.0,1.289,
K04772.01,K04772.01,3.38080537,1.69,,1362.0,6072.0,1.193,
K04840.01,K04840.01,10.4716194,1.74,,1035.0,5812.0,1.574,
Kepler-1988 b,K03214.01,11.49500229,1.53,,1105.0,6033.0,1.788,
K04841.01,K04841.01,0.708726708,0.92,,1302.0,4607.0,0.515,
K04842.01,K04842.01,283.72675,1.18,,341.0,6496.0,1.257,
K04843.01,K04843.01,373.60683,2.5,,271.0,6184.0,1.038,
K04913.01,K04913.01,6.78788113,2.44,,1679.0,6537.0,2.829,
K04914.01,K04914.01,5.47455167,1.4,,1155.0,5611.0,1.312,
K03224.01,K03224.01,3.43861067,1.01,,1348.0,5383.0,1.401,
K03225.01,K03225.01,4.8754765,0.8,,1180.0,5513.0,1.286,
K03226.01,K03226.01,4.29388808,1.68,,1532.0,6615.0,1.574,
K03304.01,K03304.01,13.5437884,32.21,,658.0,5463.0,0.794,
Kepler-1462 b,K03305.01,65.6491001,2.52,,390.0,5436.0,0.819,
Kepler-1463 b,K03306.01,25.1593389,1.76,,619.0,5973.0,0.935,
K03307.01,K03307.01,10.5071781,1.41,,737.0,5290.0,0.865,
Kepler-1464 b,K03308.01,31.7787564,1.5,,564.0,5638.0,0.928,
K07704.01,K07704.01,5.4398033,1.0,,1112.0,6108.0,1.08,
K03205.01,K03205.01,1.332568744,0.58,,1941.0,6620.0,1.081,
Kepler-1705 b,K04772.02,9.0194714,1.07,,789.0,5775.0,0.768,
K04773.01,K04773.01,8.8493948,0.82,,978.0,6095.0,1.11,
K04774.01,K04774.01,51.567801,1.3,,433.0,5285.0,0.876,
K04775.01,K04775.01,16.4491515,2.75,,1036.0,5334.0,2.789,
K04844.01,K04844.01,0.428046051,0.87,,2017.0,5285.0,0.775,
K04845.01,K04845.01,0.814278961,0.76,,1762.0,5537.0,0.886,
K04846.01,K04846.01,19.254536,1.32,,625.0,5668.0,0.868,
K04847.01,K04847.01,2.1890751,0.87,,1399.0,6077.0,0.891,
K04848.01,K04848.01,384.6961,1.78,,157.0,4228.0,0.623,
K03227.01,K03227.01,2.42649862,0.75,,1638.0,6033.0,1.316,
K03230.01,K03230.01,8.80854183,2.69,,1000.0,6017.0,1.21,
K07719.01,K07719.01,219.74735,3.24,,427.0,5127.0,2.38,
K03231.01,K03231.01,19.7639874,1.19,,900.0,6195.0,1.617,
Kepler-1912 b,K03232.01,6.05919881,1.21,,976.0,5734.0,0.962,
Kepler-450 d,K00279.03,7.5143967,0.96,,1199.0,6206.0,1.573,
Kepler-274 c,K01196.03,33.1981761,3.21,,678.0,5570.0,1.548,
Kepler-1464 c,K03308.02,5.32784157,0.86,,1023.0,5638.0,0.928,
K03309.01,K03309.01,71.05457555,5.91,,390.0,5290.0,0.865,
K03310.01,K03310.01,20.5512722,1.64,,607.0,5401.0,0.918,
Kepler-1465 b,K03311.01,31.827649,4.98,,668.0,4774.0,1.954,
K04776.01,K04776.01,7.5861587,1.07,,928.0,5934.0,0.871,
Kepler-1971 b,K04777.01,0.824000125,0.42,,746.0,3396.0,0.28,
K04778.01,K04778.01,0.772152075,4.44,,2966.0,5951.0,2.08,
K07706.01,K07706.01,42.049523793,1.19,,303.0,4281.0,0.48,
K04779.01,K04779.01,1.08469871,1.11,,1757.0,5942.0,0.938,
K04780.01,K04780.01,6.60180003,1.25,,875.0,5591.0,0.86,
K04849.01,K04849.01,3.19938075,0.62,,1026.0,5483.0,0.702,
K04850.01,K04850.01,3.04185157,0.71,,1184.0,5802.0,0.857,
K03216.01,K03216.01,5.660274452,11.02,,950.0,5615.0,0.842,
K04851.01,K04851.01,1.23512429,0.38,,1642.0,5798.0,0.941,
K07713.01,K07713.01,1.381257093,1.1,,1728.0,5861.0,1.131,
K04852.01,K04852.01,1.89873195,0.93,,1524.0,5942.0,1.05,
K01101.02,K01101.02,11.39110963,1.9,,632.0,4999.0,0.76,
Kepler-1443 b,K03234.01,2.41810158,0.85,,1602.0,6258.0,1.239,
K03236.01,K03236.01,7.13044117,1.18,,1400.0,6312.0,2.074,
Kepler-1444 b,K03237.01,33.4203001,2.46,,581.0,5731.0,1.066,
K03238.01,K03238.01,58.3437362,93.55,,779.0,5896.0,3.006,
K03239.01,K03239.01,1.070982122,0.98,,2122.0,5717.0,1.433,
K03312.01,K03312.01,18.0939004,1.91,,665.0,5904.0,0.867,
K03313.01,K03313.01,34.9524256,21.74,,429.0,4921.0,0.779,
K03314.01,K03314.01,23.81578356,8.4,,560.0,5561.0,0.818,
Kepler-1466 b,K03315.01,31.1748311,1.31,,585.0,6086.0,0.921,
K07726.01,K07726.01,0.474811162,1.28,,2206.0,5799.0,0.878,
Kepler-1467 b,K03316.01,47.0568476,2.84,,411.0,5288.0,0.74,
K04781.01,K04781.01,367.73299,2.1,,266.0,6225.0,0.931,
K03206.01,K03206.01,15.1516409,1.38,,736.0,5780.0,1.0,
K04782.01,K04782.01,7.4213444,1.73,,953.0,6032.0,0.973,
K04783.01,K04783.01,0.743495989,11.82,,1617.0,5345.0,0.686,
K04784.01,K04784.01,1.405887031,0.95,,1086.0,4440.0,0.653,
K04853.01,K04853.01,17.7412303,1.14,,684.0,5817.0,0.956,
K04854.01,K04854.01,2.63527677,0.76,,1136.0,5215.0,0.864,
K04855.01,K04855.01,1.45728997,0.93,,1665.0,6063.0,1.012,
K04856.01,K04856.01,147.388124,3.03,,356.0,6046.0,1.007,
K04857.01,K04857.01,4.11497357,1.17,,1137.0,6011.0,0.927,
K03240.01,K03240.01,1.245331397,1.61,,2678.0,6106.0,2.477,
K07714.01,K07714.01,1.52593737,1.39,,1697.0,6184.0,1.038,
K03241.01,K03241.01,8.21429932,1.66,,1312.0,6277.0,1.869,
K03242.01,K03242.01,1.54945486,1.34,,3006.0,7382.0,2.804,
K03243.01,K03243.01,8.42943991,1.19,,1029.0,6353.0,1.132,
Kepler-1445 b,K03245.01,10.60052083,1.09,,987.0,6035.0,1.303,
K01132.02,K01132.02,0.9570701,,,,,,
Kepler-1469 b,K03324.01,21.8634638,2.37,,551.0,5383.0,0.789,
K03325.01,K03325.01,86.4392931,35.31,,442.0,6208.0,1.024,
Kepler-296 f,K01422.04,63.3354719,1.18,,202.0,3526.0,0.383,
K03326.01,K03326.01,14.77820911,44.48,,809.0,6258.0,1.046,
K03327.01,K03327.01,15.60862948,39.42,,648.0,5569.0,0.829,
K04785.01,K04785.01,389.14115,1.67,,250.0,6043.0,0.894,
K04786.01,K04786.01,365.78863,2.21,,215.0,5407.0,0.752,
K04787.01,K04787.01,2.4826619,0.8,,1619.0,6356.0,1.225,
K04788.01,K04788.01,2.17811908,0.8,,1412.0,6039.0,0.921,
K04789.01,K04789.01,1.11205787,1.02,,1799.0,6098.0,0.932,
K04858.01,K04858.01,224.447413,2.05,,260.0,5489.0,0.798,
K04859.01,K04859.01,7.5019743,1.19,,709.0,4807.0,0.758,
K04860.01,K04860.01,21.8660922,1.88,,730.0,6309.0,1.077,
K03217.01,K03217.01,5.09506,2.14,,2247.0,6700.0,4.146,
K04861.01,K04861.01,29.1206519,1.6,,528.0,5671.0,0.788,
Kepler-1446 b,K03246.01,0.689967868,0.78,,1539.0,4872.0,0.726,
K03247.01,K03247.01,1.89132292,0.9,,2799.0,8482.0,2.106,
K03248.01,K03248.01,6.91261536,0.64,,981.0,5761.0,1.044,
K07715.01,K07715.01,25.8616058,1.12,,613.0,6067.0,0.884,
K03249.01,K03249.01,0.918420801,1.14,,2374.0,6210.0,1.434,
K03250.01,K03250.01,0.573709256,7.05,,4415.0,5261.0,5.769,
Kepler-1915 b,K03318.01,13.8353959,3.78,,809.0,6020.0,1.057,
K01404.02,K01404.02,18.9060921,0.87,,336.0,3751.0,0.45,
K03318.02,K03318.02,25.6970688,3.83,,658.0,6020.0,1.057,
K07720.01,K07720.01,46.9434911,1.57,,669.0,6253.0,1.55,
Kepler-1468 d,K03319.01,19.5906103,2.64,,819.0,5794.0,1.496,
Kepler-1468 b,K03319.02,8.23983041,2.35,,1093.0,5794.0,1.496,
K04790.01,K04790.01,6.07855,1.14,,1115.0,6119.0,1.114,
K04791.01,K04791.01,427.65334,1.97,,284.0,5325.0,1.565,
K00806.05,K00806.05,412.041857,3.77,,217.0,5485.0,0.867,
K03208.01,K03208.01,2.131660527,0.56,,1438.0,5849.0,0.997,
K04792.01,K04792.01,5.75902182,0.91,,1112.0,6247.0,1.066,
K04862.01,K04862.01,0.903763067,1.08,,1254.0,4430.0,0.651,
K04863.01,K04863.01,0.9628348,0.81,,1648.0,5559.0,0.838,
K04864.01,K04864.01,5.66494448,0.78,,1134.0,5888.0,1.13,
K04865.01,K04865.01,1.57017249,0.82,,1232.0,5300.0,0.66,
K04866.01,K04866.01,0.566798364,0.66,,2272.0,5864.0,1.04,
K03252.01,K03252.01,3.22452656,24.48,,4883.0,3857.0,34.674,
K03253.01,K03253.01,1.89127438,2.03,,3342.0,7919.0,3.46,
K03254.01,K03254.01,1.33256944,0.46,,1624.0,5655.0,0.998,
Kepler-437 b,K03255.01,66.6504521,1.56,,308.0,4550.0,0.679,
K03256.01,K03256.01,55.7002642,1.18,,309.0,4267.0,0.67,
Kepler-1468 c,K03319.03,3.54553077,1.62,,1448.0,5794.0,1.496,
K03320.01,K03320.01,85.0624157,21.26,,355.0,5223.0,0.875,
K03321.01,K03321.01,10.882416555,29.69,,632.0,4946.0,0.715,
K03322.01,K03322.01,25.19830439,46.14,,604.0,5955.0,0.883,
K03323.01,K03323.01,14.3196417,2.06,,850.0,5562.0,1.373,
K07721.01,K07721.01,0.50727675,1.7,,2449.0,5970.0,1.143,
K04793.01,K04793.01,5.2736268,0.89,,1014.0,5851.0,0.918,
K04794.01,K04794.01,24.5041103,1.03,,574.0,5250.0,0.962,
K04795.01,K04795.01,1.316398648,1.09,,1374.0,5088.0,0.806,
K04796.01,K04796.01,419.4596,2.1,,303.0,5248.0,1.869,
K04797.01,K04797.01,9.97202023,1.26,,627.0,4810.0,0.696,
K04867.01,K04867.01,14.2005007,13.28,,843.0,6332.0,1.065,
K04868.01,K04868.01,1.318347743,1.23,,1861.0,6143.0,1.121,
K04869.01,K04869.01,5.5834987,1.41,,1317.0,6517.0,1.375,
K04870.01,K04870.01,1.12401084,0.61,,1719.0,5941.0,0.911,
K03218.01,K03218.01,1.21374652,0.59,,1880.0,6238.0,1.049,
Kepler-271 d,K01151.03,5.24970432,0.67,,954.0,5528.0,0.853,
K03257.01,K03257.01,45.4333769,2.23,,315.0,4371.0,0.559,
K03258.01,K03258.01,40.3511707,1.88,,479.0,5665.0,0.82,
K03259.01,K03259.01,72.9332762,2.45,,389.0,5316.0,0.902,
Kepler-1447 b,K03260.01,56.6746666,4.01,,522.0,5541.0,1.295,
K03328.01,K03328.01,63.9005941,25.91,,353.0,5204.0,0.634,
K03329.01,K03329.01,12.6878176,2.16,,851.0,6258.0,1.046,
K07716.01,K07716.01,483.36405,1.27,,202.0,5700.0,0.718,
Kepler-1470 b,K03330.01,16.2951259,1.15,,574.0,4915.0,0.812,
K03331.01,K03331.01,18.173045009,24.39,,650.0,5799.0,0.86,
K03332.01,K03332.01,14.12678065,31.13,,670.0,5656.0,0.784,
K04798.01,K04798.01,358.56462,0.99,,219.0,5375.0,0.752,
K04799.01,K04799.01,12.0729757,1.69,,969.0,5436.0,1.707,
K07722.01,K07722.01,1.337561836,1.11,,2322.0,6406.0,1.715,
K04800.01,K04800.01,2.23755641,0.93,,1397.0,6026.0,0.924,
K04801.01,K04801.01,82.401274,2.21,,421.0,5886.0,1.0,
K03209.01,K03209.01,11.91256675,2.61,,1242.0,6337.0,2.335,
K04871.01,K04871.01,4.08197713,0.6,,1372.0,6538.0,1.156,
K04872.01,K04872.01,1.035268597,1.34,,2136.0,6332.0,1.205,
K04873.01,K04873.01,359.3259,3.6,,410.0,6570.0,2.27,
K04874.01,K04874.01,0.566805268,0.65,,2492.0,6403.0,1.086,
K04875.01,K04875.01,0.912179022,0.65,,1025.0,3880.0,0.555,
Kepler-1448 b,K03261.01,12.27057043,1.67,,811.0,6075.0,0.969,
Kepler-1449 b,K03262.01,13.2274753,1.94,,867.0,6269.0,1.155,
K03263.01,K03263.01,76.87935893,7.71,,202.0,3638.0,0.436,
K07707.01,K07707.01,0.559517155,1.04,,2762.0,6462.0,1.309,
K03264.01,K03264.01,13.0151826,1.36,,556.0,4794.0,0.643,
K03265.01,K03265.01,29.47316279,48.98,,565.0,5838.0,0.897,
K04732.01,K04732.01,0.580725004,0.85,,1939.0,5471.0,0.841,
K03200.01,K03200.01,1.94468659,69.59,,3334.0,7894.0,3.521,
Kepler-1968 b,K04733.01,7.28116667,1.4,,744.0,5008.0,0.788,
K04734.01,K04734.01,383.10017,2.18,,248.0,6011.0,0.902,
K04735.01,K04735.01,2.87998334,0.85,,1024.0,4951.0,0.806,
K04802.01,K04802.01,0.605556082,0.86,,2120.0,6123.0,0.846,
Kepler-1623 b,K04803.01,4.36125889,1.2,,1000.0,5520.0,0.873,
K04804.01,K04804.01,21.08678557,2.08,,651.0,6084.0,0.863,
K04805.01,K04805.01,1.19087362,0.73,,1489.0,5158.0,0.888,
K04806.01,K04806.01,1.06484622,0.72,,2034.0,6445.0,1.087,
K04807.01,K04807.01,0.969824139,0.49,,1839.0,5780.0,1.0,
K04876.01,K04876.01,190.60563,1.6,,386.0,6200.0,1.287,
K04877.01,K04877.01,5.19206571,0.99,,1170.0,6322.0,1.075,
K04878.01,K04878.01,449.01499,1.04,,258.0,6031.0,1.068,
K04879.01,K04879.01,8.480305,1.33,,661.0,4895.0,0.696,
K04880.01,K04880.01,410.11676,1.41,,242.0,5587.0,0.965,
Kepler-1450 b,K03266.01,54.5091549,1.94,,308.0,4406.0,0.603,
K01151.04,K01151.04,17.4532945,0.76,,639.0,5528.0,0.853,
Kepler-1913 b,K03267.01,14.1959621,1.66,,818.0,6214.0,1.076,
K03268.01,K03268.01,11.52482874,22.56,,756.0,5592.0,0.892,
K03269.01,K03269.01,46.84008579,428.62,,552.0,6006.0,1.055,
K07708.01,K07708.01,6.70242786,1.82,,1367.0,5466.0,2.224,
K04736.01,K04736.01,0.992798625,29.26,,1967.0,6055.0,1.098,
K04737.01,K04737.01,7.79534033,1.07,,985.0,6156.0,1.05,
K04738.01,K04738.01,186.72243,1.84,,329.0,6040.0,0.999,
K04739.01,K04739.01,118.4039,3.46,,517.0,6486.0,1.64,
K04740.01,K04740.01,182.281992,1.67,,280.0,5503.0,0.742,
K04808.01,K04808.01,2.40174996,0.65,,621.0,3606.0,0.399,
K04809.01,K04809.01,10.0102876,0.69,,522.0,4214.0,0.601,
K04810.01,K04810.01,115.238544,3.17,,372.0,5589.0,1.037,
K04811.01,K04811.01,21.7434141,2.23,,799.0,5767.0,1.497,
K03211.01,K03211.01,1.366964704,0.79,,1640.0,5780.0,1.0,
K04812.01,K04812.01,0.77957913,0.71,,1819.0,5699.0,0.853,
K03219.01,K03219.01,0.544561598,44.9,,11804.0,3715.0,80.529,
K04881.01,K04881.01,5.6795377,1.16,,1420.0,6514.0,1.585,
K04882.01,K04882.01,17.4453133,5.38,,1066.0,4927.0,3.04,
K04883.01,K04883.01,2.9788702,,,,,,
K04884.01,K04884.01,1.97515457,0.92,,1504.0,5571.0,1.145,
K04885.01,K04885.01,9.33955596,2.67,,882.0,5516.0,1.101,
K03270.01,K03270.01,21.993112,23.21,,523.0,5205.0,0.747,
Kepler-1986 b,K03271.01,19.5489666,1.89,,579.0,5549.0,0.732,
K03271.02,K03271.02,7.41834569,1.12,,800.0,5549.0,0.732,
